"","METHOD","REGION","OBS_YEAR","ISLAND","SITE","REEF_ZONE","SITEVISITID","AVG_SITE_DEPTH_M","DEPTH_BIN","ACAS","ACBR","ACPH","ACTA","AMNE","AMSP","ANTI","ASPP","ASSP","ASTS","AVSP","BGMA","BI","BR","BRMA","BRY","CAUL","CCAH","CCAR","CHLS","CMOR","COL","COSP","COTS","CYPS","DICO","DICT","DISP","ECHL","ECHP","EMA","ENC","EUSP","FASP","FAVS","FINE","FOL","FREE","FUSP","GALI","GALS","GASP","GC","GONS","GOSP","GRMA","HALI","HARD","HCOE","HYCO","HYSP","ISSP","LEPS","LEPT","LESP","LOBO","LOBS","LOSY","MASS","MESP","MICR","MISP","MOBR","MOEN","MOFO","MONE","NEOM","NS","OCTO","OUSP","PACS","PADI","PAEN","PAFO","PAMA","PAVS","PESP","PHSP","PLER","PLLE","PLSP","POBR","POCS","POEN","POFO","POMA","PONM","PSSP","RDMA","RUB","SAND","SG","SP","STYS","SYSP","TAB","TUN","TURFH","TURFR","TURS","UI","UPMA","USC","ZO","N","new.N","MISSIONID","DATE_","SEC_NAME","LATITUDE_LOV","LONGITUDE_LOV","ANALYSIS_YEAR","ANALYSIS_SCHEME","TRANSECT_PHOTOS","EXCLUDE_FLAG"
"37","CPCE","MHI",2010,"Hawaii","HAW-00194","Forereef",3133,12,"Mid",0,0,0,0,0,0,0,0,0,0,0,0,0,6.164383562,0,0,0,2.397260274,0,0,0,0,0,0,0,0,0,0,0,0,3.767123288,6.849315068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.849315068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.2739726,0,0,0,0,0,0,58.56164384,0,0,0,5.136986301,0,0,300,292,"HA1008","10/9/2010","HAW_HAMAKUA",20.02240791,-155.2914663,"2010-12","RAMP_BASIC",-1,0
"38","CPCE","MHI",2010,"Hawaii","HAW-00198","Forereef",3135,5,"Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,13.45454545,0,0,0,0,0,0,0,0,0,0,0,0,13.81818182,1.090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,8.727272727,0,1.090909091,300,275,"HA1008","10/9/2010","HAW_HAMAKUA",20.05500748,-155.3638895,"2010-12","RAMP_BASIC",-1,0
"39","CPCE","MHI",2010,"Hawaii","HAW-00203","Forereef",3141,13,"Mid",0,0,0,0,0,0,0,0,0,0,0,0,0,1.374570447,0,0,0,6.529209622,0.343642612,0,0,0,0,0,0,0,0,0,0,0,0.687285223,23.02405498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.749140893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343642612,6.18556701,0,0,0,0,0,0,50.51546392,5.841924399,0,0,2.405498282,0,0,300,291,"HA1008","10/10/2010","HAW_PUNA",19.74035217,-155.0356113,"2010-12","RAMP_BASIC",-1,0
"40","CPCE","MHI",2010,"Hawaii","HAW-00215","Forereef",3164,2,"Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,5.208333333,0,0,0,5.555555556,0,0,0,0,0,0,0,0,0,0,0,0,1.041666667,8.333333333,0,0,0,0,0.347222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.80555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11111111,0,0,0,0,0,0,56.59722222,0,0,0,0,0,0,300,288,"HA1008","10/12/2010","HAW_KONA",20.01060066,-155.825602,"2010-12","RAMP_BASIC",-1,0
"41","CPCE","MHI",2010,"Hawaii","HAW-00219","Forereef",3179,29,"Deep",0,0,0,0,0,0,0,0,0,0,0,0,0,1.730103806,0,0,0,29.06574394,0,0,0,0,0,0,0,0,0,0,0,0,7.958477509,0.346020761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.038062284,0.346020761,0,0,0,0,0,0,0,0,0,0,0.346020761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.190311419,0,0,0,0,0,0,52.24913495,0,0,0,1.730103806,0,0,300,289,"HA1008","10/14/2010","HAW_PUNA",19.44592735,-154.8527585,"2010-12","RAMP_BASIC",-1,0
"42","CPCE","MHI",2010,"Hawaii","HAW-00233","Forereef",3178,14,"Mid",0,0,0,0,0,0,0,0,0,0,0,0,0,10.61643836,0,0,0,6.849315068,0,0,0,0,0,0,0,0,0,0,0,0,15.75342466,4.109589041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.739726027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02739726,11.64383562,0,0,0,0,0,0,44.8630137,0,0,0,0.342465753,0,2.054794521,300,292,"HA1008","10/14/2010","HAW_PUNA",19.3660173,-154.9554415,"2010-12","RAMP_BASIC",-1,0
"43","CPCE","MHI",2010,"Hawaii","HAW-00246","Forereef",3147,13,"Mid",0,0,0,0,0,0,0,0,0,0,0,0,0,17.93103448,0,0,0,13.10344828,0,0,0,0,0,0,0,0,0,0,0,0,31.03448276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.75862069,0,0,0,0,0,0,0,0,0,0,8.275862069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.89655172,0,0,0,0,0,0,150,145,"HA1008","10/11/2010","HAW_KONA",19.01212153,-155.8204122,"2010-12","RAMP_BASIC",-1,0
"44","CPCE","MHI",2010,"Hawaii","HAW-00248","Forereef",3173,5,"Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,7.665505226,0,0,0,9.407665505,0,0,0,0,0,0,0,0,0,0,0,0,4.87804878,3.484320557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.393728223,0,0,0,0,0,0,0,0,0,0,0.696864111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.135888502,0,0,0,0,0,0,52.61324042,0,0,0,16.72473868,0,0,300,287,"HA1008","10/13/2010","HAW_KONA",19.25695055,-155.8994194,"2010-12","RAMP_BASIC",-1,0
"45","CPCE","MHI",2010,"Hawaii","HAW-00265","Forereef",3169,27,"Deep",0,0,0,0,0,0,0,0,0,0,0,0.694444444,0,0.694444444,0,0,0,2.777777778,0,0,0,0,0,0,0,0,0,0,0,0,10.76388889,1.736111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.041666667,0,0,0,0,0,0,0,0,0,0,0,7.986111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.70833333,0,0,0,0,0,0,54.86111111,1.388888889,0,0,0.347222222,0,0,300,288,"HA1008","10/13/2010","HAW_KONA",19.24453033,-155.900432,"2010-12","RAMP_BASIC",-1,0
"46","CPCE","MHI",2010,"Hawaii","HAW-00272","Forereef",3137,21,"Deep",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.89781022,1.459854015,0,0,0,0,0,0,0,0,0,0,0,15.32846715,0.364963504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.729927007,0.729927007,0,0,0,0,0,0,0,0,0,0,2.919708029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.729927007,0,0,0,0,0,0,52.91970803,1.824817518,0,0,1.094890511,0,0,300,274,"HA1008","10/10/2010","HAW_PUNA",19.74435185,-155.0273058,"2010-12","RAMP_BASIC",-1,0
"47","CPCE","MHI",2010,"Hawaii","HAW-00290","Forereef",3152,29,"Deep",0,0,0,0,0,0,0,0,0,0,0,0,0,12.24489796,0,0,0,3.401360544,0,0,0,0,0,0,0,0,0,0,0,0,5.102040816,1.700680272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.340136054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.360544218,1.360544218,0,0,0,0,0,0,74.14965986,0,0,0,0.340136054,0,0,300,294,"HA1008","10/11/2010","HAW_KONA",18.96924701,-155.7417628,"2010-12","RAMP_BASIC",-1,0
"48","CPCE","MHI",2010,"Hawaii","HAW-00292","Forereef",3184,14,"Mid",0,0,0,0,0,0,0,0,0,0,0,0,0,5.633802817,0,0,0,13.73239437,2.112676056,0,0,0,0,0,0,0,0,0,0,0,13.73239437,2.464788732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.873239437,0,0,0,0,0,0,0,0,0,0,1.408450704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.76056338,5.281690141,0,0,0,0,0,0,45.77464789,1.056338028,0,0.704225352,1.408450704,0,1.056338028,300,284,"HA1008","10/14/2010","HAW_PUNA",19.39825846,-154.9172909,"2010-12","RAMP_BASIC",-1,0
"49","CPCE","MHI",2010,"Hawaii","HAW-00297","Forereef",3167,14,"Mid",0,0,0,0,0,0,0,0,0,0,0,1.067615658,0,20.99644128,0,0,0,13.16725979,0.711743772,0,0,0,0,0,0,0,0,0,0,0,1.067615658,1.779359431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.1316726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.491103203,0,0,0,0,0,0,34.51957295,1.067615658,0,0,0,0,0,300,281,"HA1008","10/13/2010","HAW_KONA",19.1370999,-155.9174,"2010-12","RAMP_BASIC",-1,0
"50","CPCE","MHI",2010,"Hawaii","HAW-00302","Forereef",3138,10,"Mid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.28571429,0,0,0,0,0,0,0,0,0,0,0,0,7.518796992,14.66165414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37593985,0,0,0,0,0,0,0,0,0,0,3.007518797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.65413534,0,0,0,0,0,0,47.7443609,0.37593985,0,0,0.37593985,0,0,300,266,"HA1008","10/10/2010","HAW_PUNA",19.74751619,-155.0688391,"2010-12","RAMP_BASIC",-1,0
"51","CPCE","MHI",2010,"Hawaii","HAW-00315","Forereef",3132,26,"Deep",0,0,0,0,0,0,0,0,0,0,0,0,0,1.369863014,0,0,0,4.452054795,0.342465753,0,0,0,0,0,0,0,0,0,0,0,3.424657534,0.684931507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.20547945,0,0,0,0,0,0,69.17808219,0.342465753,0,0,0,0,0,300,292,"HA1008","10/9/2010","HAW_HAMAKUA",19.98493443,-155.226814,"2010-12","RAMP_BASIC",-1,0
"52","CPCE","MHI",2010,"Hawaii","HAW-00323","Forereef",3134,12,"Mid",0,0,0,0,0,0,0,0,0,0,0,0.684931507,0,7.534246575,0,0,0,6.164383562,0,0,0,0,0,0,0,0,0,0,0,0,9.931506849,14.7260274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.821917808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02739726,0,0,0,0,0,0,51.36986301,0,0,0,2.397260274,0,0.342465753,300,292,"HA1008","10/9/2010","HAW_HAMAKUA",20.04969385,-155.3492215,"2010-12","RAMP_BASIC",-1,0
"53","CPCE","MHI",2010,"Hawaii","HAW-00335","Forereef",3146,4,"Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,11.11111111,0,0,0,3.125,0,0,0,0,0,0,0,0,0,0,0,0,6.25,5.902777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.166666667,0,0,0,0,0,0,0,0,0,0,5.555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.777777778,0,0.347222222,0,0,0,0,59.72222222,0,0,0.347222222,0.694444444,0,0,300,288,"HA1008","10/11/2010","HAW_KONA",19.00717646,-155.7955527,"2010-12","RAMP_BASIC",-1,0
"54","CPCE","MHI",2010,"Hawaii","HAW-00346","Forereef",3160,6,"Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,1.083032491,0,0,0,18.05054152,0,0,0,0,0,0,0,0,0,0,0,0,0,5.054151625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36101083,0,0,0,0,0,0,0,0,0,0,46.20938628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.24187726,0,0,0,0,0,0,300,277,"HA1008","10/12/2010","HAW_KONA",20.08223919,-155.8678176,"2010-12","RAMP_BASIC",-1,0
"55","CPCE","MHI",2010,"Hawaii","HAW-00354","Forereef",3130,17,"Mid",0,0,0,0,0,0,0,0,0,0,0,0,0,2.857142857,0,0,0,5.357142857,0,0,0,0,0,0,0,0,0,0,0,0,8.214285714,4.642857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.357142857,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.28571429,0,0,0,0,0,0,59.28571429,0.357142857,0,0,2.142857143,0,0,300,280,"HA1008","10/9/2010","HAW_HAMAKUA",20.03393152,-155.3185486,"2010-12","RAMP_BASIC",-1,0
"56","CPCE","MHI",2010,"Hawaii","HAW-00358","Forereef",3142,24,"Deep",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.76595745,3.546099291,0,0,0,0,0,0,0,0,0,0,0,5.673758865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.964539007,0,0,0,0,0,0,66.66666667,6.382978723,0,0,0,0,0,150,141,"HA1008","10/10/2010","HAW_PUNA",19.75570179,-155.0729444,"2010-12","RAMP_BASIC",-1,0
"57","CPCE","MHI",2010,"Hawaii","HAW-00361","Forereef",3159,26,"Deep",0,0,0,0,0,0,0,0,0,0,0,2.076124567,0,2.422145329,0,0,0,2.76816609,0,0,0,0,0,0,0,0,0,0,0,0,2.76816609,1.384083045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.60899654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.114186851,13.14878893,0,0,0,0,0,0,55.01730104,0,0,0,0.692041522,0,0,300,289,"HA1008","10/12/2010","HAW_KONA",20.12523802,-155.8932205,"2010-12","RAMP_BASIC",-1,0
"58","CPCE","MHI",2013,"Hawaii","HAW-00395","Forereef",5932,27,"Deep",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324675325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.597402597,0,0,1.623376623,0,0,0,0,3.896103896,0,0,0,0,0,0,91.23376623,0.324675325,0,0,0,0,0,310,308,"HA1304","8/3/2013","HAW_HAMAKUA",20.25749448,-155.8038442,"2013-15","RAMP_BASIC",-1,0
"59","CPCE","MHI",2013,"Hawaii","HAW-00397","Forereef",5929,23.6,"Deep",0,0,0,0,0,0,0,0,0,0,0,0,0,0.316455696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.632911392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.949367089,0,0,0.949367089,0.316455696,0,0,0,9.810126582,0,0,0,0,0,0,86.70886076,0.316455696,0,0,0,0,0,320,316,"HA1304","8/3/2013","HAW_HAMAKUA",20.19749522,-155.7091345,"2013-15","RAMP_BASIC",-1,0
"60","CPCE","MHI",2013,"Hawaii","HAW-00398","Forereef",5928,25.8,"Deep",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.207119741,0,0,0,0,0,0,0,0.970873786,0,0,0,0,1.294498382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.294498382,0,0,0,0,1.294498382,0,0,0,0,0,0,89.96763754,0,0,0,0.970873786,0,0,310,309,"HA1304","8/3/2013","HAW_HAMAKUA",20.27029943,-155.8421885,"2013-15","RAMP_BASIC",-1,0
"61","CPCE","MHI",2013,"Hawaii","HAW-00402","Forereef",5924,30,"Deep",0,0,0,0,0,0,0,0,0,0,0,0.330033003,0,0,0,0,0,0.660066007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.310231023,0,0,0,0,0,0,0,0.99009901,0,0,0,0,0,0,95.70957096,0,0,0,0,0,0,310,303,"HA1304","8/3/2013","HAW_HAMAKUA",20.24326519,-155.7588726,"2013-15","RAMP_BASIC",-1,0
"62","CPCE","MHI",2013,"Hawaii","HAW-00407","Forereef",5933,15.5,"Mid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.649350649,0,0,0,0,0,0,0,0,0,0,0,0,0.649350649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324675325,0,0,1.298701299,0,0,0,0,19.15584416,0,0,0,0,0,0,75,1.948051948,0,0,0.974025974,0,0,310,308,"HA1304","8/3/2013","HAW_HAMAKUA",20.26759828,-155.8473238,"2013-15","RAMP_BASIC",-1,0
"63","CPCE","MHI",2013,"Hawaii","HAW-00416","Forereef",5923,10.9,"Mid",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.548387097,0,0,0,0,0,0,0,0,0,0,0,0,0.322580645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.225806452,0,0,1.612903226,0,0,0,0,0.64516129,0,0,0,0,0,0,90.64516129,0,0,0,0,0,0,310,310,"HA1304","8/3/2013","HAW_HAMAKUA",20.22456148,-155.7370606,"2013-15","RAMP_BASIC",-1,0
"64","CPCE","MHI",2010,"Hawaii","HAW-00428","Forereef",3168,12,"Mid",0,0,0,0,0,0,0,0,0,0,0,0,0,4.210526316,0,0,0,5.964912281,0,0,0,0,0,0,0,0,0,0,0,0,21.75438596,8.771929825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.350877193,3.859649123,0,0,0,0,0,0,0,0,0,0,34.73684211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.350877193,3.50877193,0,0,0,0,0,0,14.73684211,0.350877193,0,0,1.403508772,0,0,300,285,"HA1008","10/13/2010","HAW_KONA",19.21418038,-155.901572,"2010-12","RAMP_BASIC",-1,0
"65","CPCE","MHI",2010,"Hawaii","HAW-00430","Forereef",3172,5,"Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,8.633093525,0,0,0,22.6618705,0,0,0,0,0,0,0,0,0,0,0,0,0.35971223,6.474820144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.079136691,0,0,0,0,0,0,0,0,0,0,18.34532374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.44604317,0,0,0,0,0,0,300,278,"HA1008","10/13/2010","HAW_KONA",19.2123574,-155.8998144,"2010-12","RAMP_BASIC",-1,0
"66","CPCE","MHI",2013,"Hawaii","HAW-00431","Forereef",5930,13.5,"Mid",0,0,0,0,0,0,0,0,0,0,0,0.326797386,0,0,0,0,0,0.980392157,0,0,0,0,0,0,0,0,0,0,0,0,0.980392157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.287581699,0,0,0,0,33.9869281,0,0,0,0,0,0,58.82352941,0.653594771,0,0,1.960784314,0,0,310,306,"HA1304","8/3/2013","HAW_HAMAKUA",20.19613224,-155.7117529,"2013-15","RAMP_BASIC",-1,0
"67","CPCE","MHI",2013,"Hawaii","HAW-00433","Forereef",5927,13.9,"Mid",0,0,0,0,0,0,0,0,0,0,0,0.315457413,0,0,0,0,0,0.630914826,0,0,0,0,0,0,0,0,0,0,0,0,0.315457413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94637224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.630914826,0,0,1.577287066,0,0,0,0,7.255520505,0,0,0,0,0,0,88.0126183,0,0,0,0.315457413,0,0,320,317,"HA1304","8/3/2013","HAW_HAMAKUA",20.26168551,-155.8246959,"2013-15","RAMP_BASIC",-1,0
"68","CPCE","MHI",2010,"Hawaii","HAW-00447","Forereef",3148,6,"Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,9.929078014,0,0,0,4.964539007,0,0,0,0,0,0,0,0,0,0,0,0,8.510638298,6.382978723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.354609929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.319148936,0,0,0,0,0,0,64.18439716,0.354609929,0,0,0,0,0,300,282,"HA1008","10/11/2010","HAW_KONA",19.03992992,-155.8815182,"2010-12","RAMP_BASIC",-1,0
"69","CPCE","MHI",2013,"Hawaii","HAW-00448","Forereef",5931,13.9,"Mid",0,0,0,0,0,0,0,0,0,0,0,0.305810398,0,0,0,0,0,3.058103976,0,0,0,0,0,0,0,0,0,0,0,0,2.140672783,1.22324159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22324159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.058103976,0,0,15.59633028,0,0,0,0,1.529051988,0,0,0,0,0,0,71.86544343,0,0,0,0,0,0,330,327,"HA1304","8/3/2013","HAW_HAMAKUA",20.25059533,-155.7924614,"2013-15","RAMP_BASIC",-1,0
"70","CPCE","MHI",2010,"Hawaii","HAW-00453","Forereef",3183,12,"Mid",0,0,0,0,0,0,0,0,0,0,0,0.355871886,0,7.473309609,0,0,0,8.185053381,0,0,0,0,0,0,0,0,0,0,0,0,7.473309609,12.09964413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.711743772,0,0,0,0,0,0,0,0,0,0,4.982206406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.117437722,0,0,0,0,0,0,49.82206406,0.355871886,0,0,0.711743772,0,0.711743772,300,281,"HA1008","10/14/2010","HAW_PUNA",19.41163539,-154.895444,"2010-12","RAMP_BASIC",-1,0
"71","CPCE","MHI",2010,"Hawaii","HAW-00457","Forereef",3121,29,"Deep",0,0,0,0,0,0,0,0,0,0,0,0,0,0.497512438,0,0,0,6.467661692,0,0,0,0,0,0,0,0,0,0,0,0,2.985074627,0.497512438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.492537313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.482587065,0,0,0,0,0,0,82.08955224,0,0,0,1.492537313,0,0.995024876,220,201,"HA1008","10/8/2010","HAW_HAMAKUA",20.20014013,-155.7091341,"2010-12","RAMP_BASIC",-1,0
"72","CPCE","MHI",2013,"Hawaii","HAW-00460","Forereef",5934,6,"Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313479624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.940438871,0,0,0,0,3.761755486,0,0,0,0,0,0,94.98432602,0,0,0,0,0,0,330,319,"HA1304","8/3/2013","HAW_HAMAKUA",20.24361681,-155.8899036,"2013-15","RAMP_BASIC",-1,0
"73","CPCE","MHI",2013,"Hawaii","HAW-00468","Forereef",5926,5.8,"Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.632911392,0,0,0,0,0,0,0,0,0,0,0,0,0.316455696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.215189873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316455696,0,0,0,0,6.962025316,0,0,0,0,0,0,89.24050633,0.316455696,0,0,0,0,0,320,316,"HA1304","8/3/2013","HAW_HAMAKUA",20.24934433,-155.7970292,"2013-15","RAMP_BASIC",-1,0
"74","CPCE","MHI",2013,"Hawaii","HAW-00469","Forereef",5925,5.2,"Shallow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336700337,1.346801347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336700337,0,0,0,0,7.744107744,0,0,0,0,0,0,79.46127946,0.336700337,0,0,10.43771044,0,0,300,297,"HA1304","8/3/2013","HAW_HAMAKUA",20.24433305,-155.7739823,"2013-15","RAMP_BASIC",-1,0
